	preprocessed_sent	label_encoded
4063	경기도 도내 기업 수출길 활짝 경기도가 도내 유망 기업의 글로벌 시장 공략을 위한 수출길을 활짝 열었다  도는 8일 화성시에 있는 푸르미르 호텔에서 경기통상사무소 GBC  권역 해외 바이어 초청  2016 G TRADE GBC 수출상담회 를 개최한 결과  506건의 상담건수와 8천344만 달러의 실적을 거뒀다 	4
1398	우리동네 쓰레기봉투 옆동네서 산다 시 도 경계를 넘어 인근 대도시의 대형유통마트에서도 거주지에서 사용 가능한  재사용 종량제 봉투 를 구매할 수 있게 된다  행정안전부는 14일 국무회의에서 환경부 문화체육관광부 등 16개 부처 합동으로 종량제 봉투 판매처 확대를 포함한 47개의 민원 행정제도 개선과제를 발표했다 	1
8511	대선후보 반값 등록금 공약 대학가 시큰둥 박근혜 새누리당 대선 후보와 문재인 민주통합당 대선 후보가 지난 16일 열린 TV토론에서  대학 반값등록금  실현을 위한 상이한 방법론을 제시한 것과 관련  대학가에서는 모두 현실과 거리가 있다는 점을 들어 부정적인 입장이다  이날 TV토론에서 박 후보는 반값등록금과 관련  소득 수준에 따른 차등 지원 을  문 후보는  소득에 관계 없는 일괄 적용 을 주장하는 등 방법론에 있어 큰 차이를 보였다 이에대해 지역 대학가는 여야 두 대선후보의  반값등록금  공약이 실현된다면 대학의 재정압박은 불가피 할 것이라는 입장이다  권선필 목원대 기획처장 행정학과 교수 는  박근혜 후보는 대학을 평가한 뒤 이에 따라 저소득층 학생에게 국가장학금을 지원하는 현재의 방식에서 그 비중을 높이고  문재인 후보는 전체학생에 대한 지원을 위해 대학평가와 더불어 대학의 적립금을 이용해 지원하는 방식이 될 것 이라며  두 후보의 공약 모두 학교 상황에 따라 차이는 있겠지만  결국 대학의 재정 압박은 더 커질 것으로 보인다 고 말했다	8
6667	고개 숙인 레일리  대호 꽝 꽝  부활 신호탄 롯데 자이언츠가 삼성 라이온즈와의 시즌 첫 맞대결에서 패했다  롯데는 17일 부산 사직야구장에서 펼쳐진 2018 신한은행 마이카 KBO리그 삼성과의 시즌 1차전에서 6 11로 졌다 	6
5730	청소년수련시설 대표까지 퇴직공무원 독차지하나 대구지역 대부분의 공공 청소년수련시설에서 대표 선임이 부적절하게 이루어지는 것으로 드러나 대책이 절실하다  영남일보가 청소년수련시설 청소년야영장  유스호스텔 제외  대표 14명의 신상을 확인한 결과  운영을 맡고 있는 상당수 시설장이 자격미달이거나 선임규정에 어긋나는 등 곳곳에 허점이 나타났다  청소년수련시설은 청소년 문화 활동의 터전이 될 뿐만 아니라 창의체험  진로 체험활동을 지원하는 곳이다  또 입시 위주의 교육에 찌든 학생들이 여가활동과 교류를 통해 스트레스를 풀고 소통하는 기능도 한다  따라서 수련시설의 책임자는 청소년에 대한 이해도가 높고 열정과 전문성을 갖춘 인물이 맡는 것이 바람직하다 	5
3085	R D 집적단지 수원 광교 수원 광교첨단복합의료단지 이하 복합단지  후보지의 두드러진 장점은 바로 스피드  다른 지자체의 복합단지보다 가장 빠른 시간내에 신약 개발 등의 조기 성과 창출이 가능하다  수원을 중심으로 수도권의 산업연구시설과 광교테크노밸리내의 우수 연구인프라가 이미 구축돼 있기 때문이다     R D국제화의 중심  광교  광교테크노밸리에는 경기바이오센터와 차세대융합기술연구원  나노소자 특화팹센터 등 BT IT  NT를 기반으로한 국내 외 연구소가 몰려 있다  시설에만 5천700억원을 쏟아부었다  벤처기업들이 입주해 신기술 개발이 한창이고  도는 R DB센터와 중소기업지원센터를 통해 이를 적극 뒷받침하고 있다 	3
2305	수정 인터뷰 북한 김정은 국방위원회 제1위원장을 소재로 한 코미디 영화  디 인터뷰 The Interview  가 국내 개봉관 상영이 되지 않으면서 SNS 소셜네트워크서비스  등을 통해 급속도로 유통되고 있다  이 영화는 제작사인 소니가 지난 24일 현지시간  온라인을 통해 공식 발매한 뒤 불법 다운로드 1위에 오른 데 이어 각국 자막 버전까지 인터넷상에서 진화를 거듭하고 있다  28일 본지 확인 결과 국내 인터넷 사이트들에도  인터뷰  한글 자막 버전이 유포되고 있었다  소니 측이 남북 관계 등을 고려해 한국에서는 영화를 상영하지 않겠다고 발표하면서 관심이 고조된 탓에 누리꾼들은 인터넷과 SNS를 통해 영화를 퍼나르고 있다  온라인 블로그 카페에는 무료로 영화를 보는 방법을 공유하는 글이 줄을 잇고 있으며  영화를 공유하는 각종 P2P 사이트도 덩달아 뜨고 있다  스마트폰에 설치된 카카오톡  네이버 밴드 등으로 영화를 주고받으면서 유포 속도는 더욱 빨라졌다 	2
4950	김경희 장성택  섭정체제 로 측근 최룡해와 안정적 후계 구축 후계자 지위를 공식적으로 얻은 김정은은 20대 후반으로 북한 권력의 양대 축인 당과 군 경력이 거의 없다  김정은 혼자 힘으로는 후계체제를 끌고 가기 어렵다는 의미다  때문에 3대세습의 성공을 위한 친위 그룹의 역할이 그만큼 중요하다  김정일 국방위원장이 28일 김정은과 함께 대장 칭호를 부여한 인물들의 면면을 보면 믿을 만한 핏줄과 오랜 심복으로 후계체제를 안정적으로 구축하겠다는 뜻을 읽을 수 있다  김경희 당 경공업부장과 최룡해 전 황해북도 당 책임비서 김경옥 당 조직지도부 제1부부장이 대장 칭호를 받았다 	4
1113	주물업체들 탈인천 시동 서부산단 친환경화 가속 인천서부지방산업단지에 있는 주물업체 10여곳이 충남 예산으로 이전한다  이들 업체가 떠난 자리에 친환경적인 업체가 들어설 것으로 인천시는 기대하고 있다  11일 시와 인천서부산업단지관리공단에 따르면 서부산단에 있는 주물업체 32개 중 14개가 충남 예산 신소재 일반산업단지로 이전할 예정이다 	1
1272	세계 자동차 큰손 200여명 내달 광주로 세계 굴지의 자동차 바이어들이 오는 7월 광주에 몰려온다  광주시는 지난 31일 KOTRA와 김대중컨벤션센터에서  2016 국제수송기계부품산업전 Global TransporTech GTT  과  2016 국제그린카전시회 Green Car Korea   광주 동시 개최를 위한 업무협약 MOU 을 하고  200여개 사의 자동차 관련 해외 바이어가 대거 참가하는 최대 수출상담회를 개최한다고 밝혔다 	1
6566	    대결  콜  이승엽 이대호 거포대결 성사되기까지 삼성   시리즈 우승으로 위상 격상	6
5308	울산대교 개통 계기 피서1번지로 각광   문무대왕 이야기 대왕암공원   수백 년 해송 군락 수중릉	5
5657	 추석 선물세트의 진화   참치 샴푸 대신 홈카페 민족 최대 명절인 한가위를 맞아 유통업계가 다양한 명절 선물세트를 선보이고 있다  대대로 인기 품목이었던 한우나 과일은 물론  트렌드를 반영한 선물세트의 비중도 크게 늘었다  특히 선물을 받는 이의 취미 생활까지 고려한 세심한 구성의 세트들을 선보여 눈길을 끈다  13일 업계에 따르면 올 명절을 맞아 식음료  유통업체들은 커피 차 세트 등은 물론 IT 기기  드론 같은 취미 생활 용품이나 컬래버레이션 협업 을 통한 이색적인 선물세트를 내놨다 	5
5809	기아차  2018 노후경유차 조기폐차 특별지원 기아자동차가 노후경유차 보유 고객을 대상으로 차량 교체 지원에 나선다  기아차는 이 달부터 노후경유차 조기폐차 보조금 지원대상자 중 기아차를 구입하는 고객에게 최대 50만원의 특별혜택을 제공한다 	5
4612	동국제강  인재육성 장학금 16년동안 43억원   행복나눔경영   동국제강은 이공계 대학생을 대상으로 한 장학사업을 통해 사회공헌활동을 지속해오고 있다 	4
6110	주장 김영권의 실언  관중 함성이 너무 커 소통하기 힘들었다  주장 김영권의 실언  관중 함성이 너무 커 소통하기 힘들었다  악재 만난 축구대표팀  김영권 실언에 비판 여론 쇄도	6
2793	 화장품 용기 1천여개가 샹들리에로    설화수  2010 설레임  후원 설화수가 오는 8일부터 12일까지 5일간 인사동 공아트스페이스에서 열리는 연말 문화행사  2010 설레임  을 후원한다  한국 전통 문화 후원의 장인  2010 설레임전 에서는 채화칠장에서부터 도예가에 이르기까지 다양한 분야에서 활동중인 30여명의 작가들이  기다림 을 주제로 한 색다른 작품들을 선보인다  이 중 10여명의 작가는 설화수의 로고  패턴  용기를 형상화한 제품을 제작해 문화적인 재해석을 이끌어냈다  설치미술가 박선기는 설화수 용기 1천개를 이용한 대형 조형물을 제작해 전시장 내 샹들리에로 선보일 예정이다  오전 10시부터 오후 6시까지 무료로 관람 가능하다 	2
7638	셀럽티비   소리바다 어워즈  백스테이지 독점 생중계 더이앤엠 THE E M 의 실시간 방송 플랫폼인 셀럽티비가 오는 20일에 예정된  2017 제1회 소리바다 베스트 케이뮤직 어워즈  이하 소리바다 어워즈  현장을 실황 생중계한다고 6일 밝혔다  올해 첫 개최되는 소리바다 어워즈는 그룹 워너원  NCT127  다이아  우주소녀  소나무  트와이스  레드벨벳  여자친구  비투비  B A P  몬스타엑스 등 한류 열풍을 이끄는 최정상급 아이돌들이 대거 출연을 확정하며 국내외 팬들의 이목을 집중시켰다  티켓은 지난달 28일 오픈 2분만에 매진됐다 	7
5125	못말리는 동이족의 술사랑  이건 술이야   1974년 초겨울  중국 허베이성      핑산      전국시대 중산국     기원전 414 296 의 왕릉터에서 흥미로운 유물이 쏟아졌다  곡주    가 담긴  2300년 전의 술병이었다 	5
5076	 수원역 인근 복합쇼핑몰 입점후 경영악화  AK몰과 롯데몰 등 대형 복합쇼핑몰이 입점하면서 수원역 일대 소상공인들이 적지 않은 피해를 입은 것으로 조사됐다  11일 중소기업중앙회가 제31차 중소유통포럼에서 발표한  복합쇼핑몰 진출 관련 주변 상권 영향 실태조사 에 따르면  조사에 응한 수원역 인근 소상공인 160명 중 80 6 가 복합쇼핑몰 입점 이후  경영 상황이 나빠졌다 고 응답했다 	5
7243	2PM 찬성   드라마  괴도 로얄  출연  가수아닌 배우로   짐승돌  2PM의 멤버 찬성이 일본 TBS 금요 드라마  괴도 로얄 에 출연하는 사실이 일본의 산케이스포츠  닛칸스포츠 등 주요 언론매체들을 통해 보도됐다  오는 28일 TBS에서 첫방송되는 드라마  괴도 로얄 은 일본의 천만명 이상을 사로잡은 대 히트 소셜게임을 오리지널 스토리로 드라마화 작품 	7
2357	 역사를 바꾼 것은 기후  기후의 문화사 볼프강 베링어 지음 안병옥 이은선 옮김	2
747	대구 전국 첫  두드리소 구축 28종의 온 오프라인 민원 통합 처리 대구시는 최근 개별적으로 운영되는 민원 제안 콜 접수창구 통합처리시스템  두드리소 를 전국 최초로 구축했다  시민과의 실시간 맞춤형 쌍방향 정보소통을 강조하는 정부 3 0 구현의 지역버전이 마련된 셈이다  또한 두드리소와 연계해 기존 120달구벌콜센터도 시설과 인력을 보강  확대 운영하고 있다  12억원을 투입해 구축한 두드리소 dudeuriso daegu go kr smart daegu go kr 는 지난 2일부터 시범 운영에 들어갔다  민원을 제기하면 언제든지 들어주고 해결해주는 공간이라는 의미를 담고 있다 	0
6595	 급성 장염 때문에   박희영 준우승  살다 보니 이런 날도 있네요   첫날 출전 선수 60명 중 꼴찌 공동 59위   마지막 날 단독 2위  나흘간 경기에서 무려 57계단이나 수직 상승해  황당한 준우승  기록을 낸 박희영 22 하나은행 이 스스로 멋쩍은 듯 내뱉은 말이다 	6
